97.544, 128.911, 2.489, 43.946 False
97.473, 128.865, 2.499, 43.979 False
97.404, 128.817, 2.486, 44.012 False
97.335, 128.770, 2.501, 44.045 False
97.267, 128.721, 2.489, 44.078 False
97.198, 128.672, 2.502, 44.111 False
97.131, 128.622, 2.490, 44.144 False
97.063, 128.572, 2.502, 44.177 False
96.996, 128.521, 2.505, 44.210 False
96.928, 128.470, 2.511, 44.243 False
96.862, 128.419, 2.504, 44.276 False
96.795, 128.367, 2.508, 44.309 False
96.730, 128.314, 2.495, 44.342 False
96.665, 128.261, 2.507, 44.375 False
96.601, 128.207, 2.497, 44.408 False
96.536, 128.153, 2.507, 44.441 False
96.472, 128.098, 2.508, 44.474 False
96.407, 128.044, 2.518, 44.507 False
96.344, 127.989, 2.507, 44.540 False
96.280, 127.934, 2.513, 44.573 False
96.217, 127.878, 2.504, 44.606 False
96.154, 127.822, 2.512, 44.639 False
96.093, 127.765, 2.503, 44.672 False
96.030, 127.708, 2.511, 44.705 False
95.970, 127.650, 2.502, 44.738 False
95.909, 127.592, 2.510, 44.771 False
95.849, 127.533, 2.502, 44.804 False
95.789, 127.475, 2.510, 44.837 False
95.730, 127.415, 2.501, 44.870 False
95.670, 127.355, 2.510, 44.903 False
95.613, 127.294, 2.501, 44.936 False
95.554, 127.234, 2.509, 44.969 False
95.497, 127.172, 2.500, 45.002 False
95.440, 127.110, 2.509, 45.035 False
95.384, 127.048, 2.495, 45.068 False
95.331, 126.983, 2.487, 45.101 False
95.279, 126.918, 2.476, 45.134 False
95.226, 126.852, 2.495, 45.167 False
95.175, 126.786, 2.486, 45.200 False
95.124, 126.719, 2.500, 45.233 False
95.074, 126.651, 2.487, 45.266 False
95.024, 126.584, 2.500, 45.299 False
94.974, 126.516, 2.508, 45.332 False
94.923, 126.449, 2.515, 45.365 False
94.874, 126.381, 2.501, 45.398 False
94.824, 126.313, 2.509, 45.431 False
94.776, 126.244, 2.499, 45.464 False
94.728, 126.176, 2.508, 45.497 False
94.681, 126.106, 2.499, 45.530 False
94.633, 126.036, 2.508, 45.563 False
94.588, 125.966, 2.499, 45.596 False
94.541, 125.896, 2.508, 45.629 False
94.497, 125.825, 2.499, 45.662 False
94.452, 125.754, 2.508, 45.695 False
94.407, 125.682, 2.511, 45.728 False
94.361, 125.612, 2.518, 45.761 False
94.316, 125.540, 2.509, 45.794 False
94.271, 125.469, 2.513, 45.827 False
94.228, 125.398, 2.506, 45.860 False
94.184, 125.326, 2.512, 45.893 False
94.142, 125.254, 2.505, 45.926 False
94.099, 125.182, 2.511, 45.959 False
94.057, 125.109, 2.504, 45.992 False
94.015, 125.036, 2.510, 46.025 False
93.974, 124.962, 2.504, 46.058 False
93.933, 124.889, 2.510, 46.091 False
93.894, 124.815, 2.497, 46.124 False
93.857, 124.740, 2.492, 46.157 False
93.821, 124.665, 2.490, 46.190 False
93.785, 124.589, 2.499, 46.223 False
93.750, 124.513, 2.490, 46.256 False
93.715, 124.437, 2.501, 46.289 False
93.682, 124.360, 2.493, 46.322 False
93.648, 124.283, 2.503, 46.355 False
93.617, 124.205, 2.494, 46.388 False
93.584, 124.128, 2.504, 46.421 False
93.553, 124.050, 2.495, 46.454 False
93.522, 123.972, 2.504, 46.487 False
93.491, 123.894, 2.508, 46.520 False
93.458, 123.816, 2.516, 46.553 False
93.427, 123.738, 2.508, 46.586 False
93.396, 123.660, 2.511, 46.619 False
93.366, 123.582, 2.504, 46.652 False
93.336, 123.503, 2.510, 46.685 False
93.307, 123.425, 2.504, 46.718 False
93.277, 123.346, 2.510, 46.751 False
93.250, 123.267, 2.503, 46.784 False
93.221, 123.188, 2.509, 46.817 False
93.194, 123.109, 2.503, 46.850 False
93.166, 123.030, 2.509, 46.883 False
93.140, 122.950, 2.503, 46.916 False
93.114, 122.870, 2.508, 46.949 False
93.087, 122.791, 2.511, 46.982 False
93.060, 122.711, 2.514, 47.015 False
93.033, 122.632, 2.508, 47.048 False
93.007, 122.552, 2.511, 47.081 False
92.981, 122.472, 2.507, 47.114 False
92.955, 122.393, 2.510, 47.147 False
92.931, 122.313, 2.499, 47.180 False
92.909, 122.232, 2.498, 47.213 False
92.887, 122.151, 2.498, 47.246 False
92.864, 122.070, 2.495, 47.279 False
92.843, 121.988, 2.486, 47.312 False
92.822, 121.906, 2.493, 47.345 False
92.802, 121.824, 2.495, 47.378 False
92.782, 121.743, 2.503, 47.411 False
92.764, 121.661, 2.499, 47.444 False
92.745, 121.579, 2.506, 47.477 False
92.728, 121.498, 2.518, 47.510 False
92.710, 121.417, 2.524, 47.543 False
92.691, 121.336, 2.522, 47.576 False
92.671, 121.255, 2.518, 47.609 False
92.652, 121.173, 2.511, 47.642 False
92.634, 121.091, 2.509, 47.675 False
92.616, 121.010, 2.505, 47.708 False
92.598, 120.928, 2.507, 47.741 False
92.582, 120.846, 2.504, 47.774 False
92.564, 120.764, 2.507, 47.807 False
92.548, 120.682, 2.503, 47.840 False
92.532, 120.600, 2.506, 47.873 False
92.517, 120.518, 2.503, 47.906 False
92.501, 120.436, 2.506, 47.939 False
92.485, 120.354, 2.507, 47.972 False
92.468, 120.271, 2.509, 48.005 False
92.453, 120.189, 2.506, 48.038 False
92.437, 120.107, 2.507, 48.071 False
92.421, 120.025, 2.505, 48.104 False
92.406, 119.943, 2.506, 48.137 False
92.392, 119.860, 2.505, 48.170 False
92.376, 119.778, 2.506, 48.203 False
92.362, 119.698, 2.511, 48.236 False
92.348, 119.616, 2.517, 48.269 False
92.335, 119.534, 2.514, 48.302 False
92.321, 119.452, 2.512, 48.335 False
92.308, 119.369, 2.506, 48.368 False
92.295, 119.287, 2.506, 48.401 False
92.284, 119.204, 2.498, 48.434 False
92.273, 119.121, 2.499, 48.467 False
92.262, 119.039, 2.498, 48.500 False
92.252, 118.956, 2.500, 48.533 False
92.242, 118.873, 2.499, 48.566 False
92.232, 118.790, 2.500, 48.599 False
92.224, 118.707, 2.497, 48.632 False
92.215, 118.624, 2.501, 48.665 False
92.207, 118.539, 2.496, 48.698 False
92.198, 118.455, 2.492, 48.731 False
92.189, 118.371, 2.493, 48.764 False
92.179, 118.288, 2.497, 48.797 False
92.170, 118.205, 2.499, 48.830 False
92.161, 118.122, 2.502, 48.863 False
92.152, 118.038, 2.502, 48.896 False
92.144, 117.955, 2.504, 48.929 False
92.136, 117.872, 2.503, 48.962 False
92.128, 117.789, 2.505, 48.995 False
92.120, 117.706, 2.503, 49.028 False
92.113, 117.623, 2.505, 49.061 False
92.106, 117.540, 2.503, 49.094 False
92.099, 117.456, 2.504, 49.127 False
92.092, 117.373, 2.505, 49.160 False
92.084, 117.290, 2.506, 49.193 False
92.077, 117.207, 2.504, 49.226 False
92.069, 117.124, 2.505, 49.259 False
92.062, 117.041, 2.504, 49.292 False
92.055, 116.957, 2.504, 49.325 False
92.049, 116.874, 2.503, 49.358 False
92.042, 116.791, 2.504, 49.391 False
92.036, 116.708, 2.503, 49.424 False
92.030, 116.624, 2.504, 49.457 False
92.024, 116.541, 2.503, 49.490 False
92.018, 116.458, 2.503, 49.523 False
92.013, 116.375, 2.503, 49.556 False
92.007, 116.291, 2.503, 49.589 False
92.003, 116.208, 2.500, 49.622 False
91.999, 116.125, 2.501, 49.655 False
91.995, 116.042, 2.500, 49.688 False
91.991, 115.958, 2.501, 49.721 False
91.989, 115.875, 2.499, 49.754 False
91.985, 115.792, 2.502, 49.787 False
91.983, 115.708, 2.501, 49.820 False
91.980, 115.625, 2.502, 49.853 False
91.978, 115.541, 2.500, 49.886 False
91.975, 115.458, 2.502, 49.919 False
91.974, 115.375, 2.501, 49.952 False
91.972, 115.291, 2.501, 49.985 False
91.969, 115.208, 2.503, 50.018 False
91.966, 115.124, 2.503, 50.051 False
91.964, 115.041, 2.502, 50.084 False
91.961, 114.958, 2.502, 50.117 False
91.959, 114.874, 2.502, 50.150 False
91.957, 114.791, 2.502, 50.183 False
91.955, 114.707, 2.502, 50.216 False
91.953, 114.624, 2.502, 50.249 False
91.952, 114.541, 2.502, 50.282 False
91.950, 114.457, 2.502, 50.315 False
91.948, 114.374, 2.501, 50.348 False
91.947, 114.291, 2.502, 50.381 False
91.945, 114.207, 2.502, 50.414 False
91.943, 114.124, 2.502, 50.447 False
91.940, 114.040, 2.502, 50.480 False
91.938, 113.957, 2.501, 50.513 False
91.937, 113.874, 2.501, 50.546 False
91.936, 113.790, 2.501, 50.579 False
91.934, 113.707, 2.501, 50.612 False
91.932, 113.624, 2.502, 50.645 False
91.931, 113.540, 2.501, 50.678 False
91.929, 113.457, 2.501, 50.711 False
91.929, 113.374, 2.500, 50.744 False
91.928, 113.290, 2.500, 50.777 False
91.928, 113.207, 2.500, 50.810 False
91.928, 113.123, 2.501, 50.843 False
91.928, 113.040, 2.501, 50.876 False
91.929, 112.957, 2.500, 50.909 False
91.929, 112.873, 2.500, 50.942 False
91.929, 112.790, 2.501, 50.975 False
91.930, 112.707, 2.500, 51.008 False
91.930, 112.623, 2.501, 51.041 False
91.931, 112.540, 2.500, 51.074 False
91.931, 112.457, 2.500, 51.107 False
91.933, 112.373, 2.500, 51.140 False
91.933, 112.290, 2.501, 51.173 False
91.932, 112.207, 2.501, 51.206 False
91.932, 112.123, 2.501, 51.239 False
91.933, 112.040, 2.500, 51.272 False
91.933, 111.957, 2.500, 51.305 False
91.934, 111.873, 2.500, 51.338 False
91.934, 111.790, 2.500, 51.371 False
91.935, 111.706, 2.500, 51.404 False
91.935, 111.623, 2.500, 51.437 False
91.936, 111.540, 2.500, 51.470 False
91.936, 111.456, 2.500, 51.503 False
91.937, 111.373, 2.500, 51.536 False
91.938, 111.290, 2.500, 51.569 False
91.938, 111.206, 2.501, 51.602 False
91.938, 111.123, 2.501, 51.635 False
91.938, 111.040, 2.501, 51.668 False
91.938, 110.956, 2.501, 51.701 False
91.939, 110.873, 2.501, 51.734 False
91.939, 110.790, 2.501, 51.767 False
91.940, 110.706, 2.500, 51.800 False
91.940, 110.623, 2.500, 51.833 False
91.941, 110.540, 2.500, 51.866 False
91.942, 110.456, 2.500, 51.899 False
91.943, 110.373, 2.500, 51.932 False
91.944, 110.290, 2.499, 51.965 False
91.945, 110.206, 2.500, 51.998 False
91.946, 110.123, 2.500, 52.031 False
91.947, 110.040, 2.501, 52.064 False
91.948, 109.956, 2.500, 52.097 False
91.948, 109.873, 2.500, 52.130 False
91.950, 109.790, 2.499, 52.163 False
91.953, 109.706, 2.499, 52.196 False
91.954, 109.623, 2.500, 52.229 False
91.955, 109.540, 2.501, 52.262 False
91.956, 109.456, 2.501, 52.295 False
91.957, 109.373, 2.500, 52.328 False
91.959, 109.290, 2.500, 52.361 False
91.961, 109.206, 2.500, 52.394 False
91.962, 109.123, 2.500, 52.427 False
91.963, 109.040, 2.500, 52.460 False
91.965, 108.956, 2.500, 52.493 False
91.966, 108.873, 2.500, 52.526 False
91.968, 108.790, 2.500, 52.559 False
91.969, 108.706, 2.500, 52.592 False
91.970, 108.623, 2.500, 52.625 False
91.972, 108.540, 2.500, 52.658 False
91.973, 108.456, 2.500, 52.691 False
91.974, 108.373, 2.500, 52.724 False
91.975, 108.290, 2.500, 52.757 False
91.977, 108.206, 2.500, 52.790 False
91.978, 108.123, 2.500, 52.823 False
91.979, 108.040, 2.500, 52.856 False
91.980, 107.956, 2.500, 52.889 False
91.982, 107.873, 2.500, 52.922 False
91.983, 107.790, 2.500, 52.955 False
91.984, 107.706, 2.500, 52.988 False
91.986, 107.623, 2.500, 53.021 False
91.987, 107.540, 2.500, 53.054 False
91.988, 107.456, 2.500, 53.087 False
91.990, 107.373, 2.500, 53.120 False
91.994, 107.290, 2.499, 53.153 False
91.995, 107.207, 2.500, 53.186 False
91.997, 107.123, 2.500, 53.219 False
91.999, 107.040, 2.500, 53.252 False
92.000, 106.956, 2.500, 53.285 False
92.002, 106.873, 2.500, 53.318 False
92.004, 106.790, 2.500, 53.351 False
92.005, 106.707, 2.500, 53.384 False
92.007, 106.623, 2.500, 53.417 False
92.010, 106.540, 2.500, 53.450 False
92.012, 106.457, 2.500, 53.483 False
92.014, 106.373, 2.500, 53.516 False
92.016, 106.290, 2.500, 53.549 False
92.017, 106.207, 2.500, 53.582 False
92.019, 106.123, 2.500, 53.615 False
92.021, 106.040, 2.500, 53.648 False
92.023, 105.957, 2.500, 53.681 False
92.024, 105.873, 2.500, 53.714 False
92.026, 105.790, 2.500, 53.747 False
92.028, 105.707, 2.500, 53.780 False
92.030, 105.623, 2.500, 53.813 False
92.032, 105.540, 2.500, 53.846 False
92.033, 105.457, 2.500, 53.879 False
92.035, 105.373, 2.500, 53.912 False
92.037, 105.290, 2.500, 53.945 False
92.039, 105.207, 2.500, 53.978 False
92.040, 105.123, 2.500, 54.011 False
92.042, 105.040, 2.500, 54.044 False
92.044, 104.957, 2.500, 54.077 False
92.046, 104.874, 2.500, 54.110 False
92.047, 104.790, 2.500, 54.143 False
92.049, 104.707, 2.500, 54.176 False
92.051, 104.624, 2.500, 54.209 False
92.053, 104.540, 2.500, 54.242 False
92.055, 104.457, 2.500, 54.275 False
92.056, 104.374, 2.500, 54.308 False
92.058, 104.290, 2.500, 54.341 False
92.060, 104.207, 2.500, 54.374 False
92.062, 104.124, 2.500, 54.407 False
92.064, 104.040, 2.500, 54.440 False
92.065, 103.957, 2.500, 54.473 False
92.067, 103.874, 2.500, 54.506 False
92.069, 103.790, 2.500, 54.539 False
92.071, 103.707, 2.500, 54.572 False
92.073, 103.624, 2.500, 54.605 False
92.075, 103.540, 2.500, 54.638 False
92.077, 103.457, 2.500, 54.671 False
92.079, 103.374, 2.500, 54.704 False
92.080, 103.290, 2.500, 54.737 False
92.082, 103.207, 2.500, 54.770 False
92.084, 103.124, 2.500, 54.803 False
92.086, 103.040, 2.500, 54.836 False
92.088, 102.957, 2.500, 54.869 False
92.090, 102.874, 2.500, 54.902 False
92.092, 102.791, 2.500, 54.935 False
92.093, 102.707, 2.500, 54.968 False
92.095, 102.624, 2.500, 55.001 False
92.097, 102.541, 2.500, 55.034 False
92.099, 102.457, 2.500, 55.067 False
92.101, 102.374, 2.500, 55.100 False
92.103, 102.291, 2.500, 55.133 False
92.105, 102.207, 2.500, 55.166 False
92.106, 102.124, 2.500, 55.199 False
92.108, 102.041, 2.500, 55.232 False
92.110, 101.957, 2.500, 55.265 False
92.112, 101.874, 2.500, 55.298 False
92.114, 101.791, 2.500, 55.331 False
92.116, 101.707, 2.500, 55.364 False
92.118, 101.624, 2.500, 55.397 False
92.119, 101.541, 2.500, 55.430 False
92.121, 101.457, 2.500, 55.463 False
92.123, 101.374, 2.500, 55.496 False
92.125, 101.291, 2.500, 55.529 False
92.127, 101.207, 2.500, 55.562 False
92.129, 101.124, 2.500, 55.595 False
92.131, 101.041, 2.500, 55.628 False
92.132, 100.957, 2.500, 55.661 False
92.134, 100.874, 2.500, 55.694 False
92.136, 100.791, 2.500, 55.727 False
92.138, 100.708, 2.500, 55.760 False
92.140, 100.624, 2.500, 55.793 False
92.142, 100.541, 2.500, 55.826 False
92.144, 100.458, 2.500, 55.859 False
92.145, 100.374, 2.500, 55.892 False
92.147, 100.291, 2.500, 55.925 False
92.149, 100.208, 2.500, 55.958 False
92.151, 100.124, 2.500, 55.991 False
92.153, 100.041, 2.500, 56.024 False
92.155, 99.958, 2.500, 56.057 False
92.157, 99.874, 2.500, 56.090 False
92.158, 99.791, 2.500, 56.123 False
92.160, 99.708, 2.500, 56.156 False
92.162, 99.624, 2.500, 56.189 False
92.164, 99.541, 2.500, 56.222 False
92.166, 99.458, 2.500, 56.255 False
92.168, 99.374, 2.500, 56.288 False
92.170, 99.291, 2.500, 56.321 False
92.171, 99.208, 2.500, 56.354 False
92.173, 99.124, 2.500, 56.387 False
92.175, 99.041, 2.500, 56.420 False
92.177, 98.958, 2.500, 56.453 False
92.179, 98.874, 2.500, 56.486 False
92.181, 98.791, 2.500, 56.519 False
92.182, 98.708, 2.500, 56.552 False
92.184, 98.625, 2.500, 56.585 False
92.186, 98.541, 2.500, 56.618 False
92.188, 98.458, 2.500, 56.651 False
92.190, 98.375, 2.500, 56.684 False
92.192, 98.291, 2.500, 56.717 False
92.193, 98.208, 2.500, 56.750 False
92.195, 98.125, 2.500, 56.783 False
92.197, 98.041, 2.500, 56.816 False
92.199, 97.958, 2.500, 56.849 False
92.201, 97.875, 2.500, 56.882 False
92.202, 97.791, 2.500, 56.915 False
92.204, 97.708, 2.500, 56.948 False
92.206, 97.625, 2.500, 56.981 False
92.208, 97.541, 2.500, 57.014 False
92.210, 97.458, 2.500, 57.047 False
92.211, 97.375, 2.500, 57.080 False
92.213, 97.291, 2.500, 57.113 False
92.215, 97.208, 2.500, 57.146 False
92.217, 97.125, 2.500, 57.179 False
92.218, 97.041, 2.500, 57.212 False
92.220, 96.958, 2.500, 57.245 False
92.222, 96.875, 2.500, 57.278 False
92.224, 96.791, 2.500, 57.311 False
92.225, 96.708, 2.500, 57.344 False
92.227, 96.625, 2.500, 57.377 False
92.229, 96.541, 2.500, 57.410 False
92.231, 96.458, 2.500, 57.443 False
92.232, 96.375, 2.500, 57.476 False
92.234, 96.292, 2.500, 57.509 False
92.236, 96.208, 2.500, 57.542 False
92.237, 96.125, 2.500, 57.575 False
92.239, 96.042, 2.500, 57.608 False
92.241, 95.958, 2.500, 57.641 False
92.242, 95.875, 2.500, 57.674 False
92.244, 95.792, 2.500, 57.707 False
92.246, 95.708, 2.500, 57.740 False
92.247, 95.625, 2.500, 57.773 False
92.249, 95.542, 2.500, 57.806 False
92.251, 95.458, 2.500, 57.839 False
92.252, 95.375, 2.500, 57.872 False
92.254, 95.292, 2.500, 57.905 False
92.255, 95.208, 2.500, 57.938 False
92.256, 95.125, 2.499, 57.971 False
92.257, 95.042, 2.500, 58.004 False
92.259, 94.958, 2.500, 58.037 False
92.259, 94.875, 2.499, 58.070 False
92.260, 94.792, 2.499, 58.103 False
92.261, 94.708, 2.500, 58.136 False
92.263, 94.625, 2.500, 58.169 False
92.264, 94.542, 2.500, 58.202 False
92.264, 94.459, 2.499, 58.235 False
92.266, 94.375, 2.500, 58.268 False
92.267, 94.292, 2.500, 58.301 False
92.268, 94.209, 2.500, 58.334 False
92.269, 94.125, 2.500, 58.367 False
92.271, 94.042, 2.500, 58.400 False
92.272, 93.959, 2.500, 58.433 False
92.273, 93.875, 2.500, 58.466 False
92.275, 93.792, 2.500, 58.499 False
92.276, 93.709, 2.500, 58.532 False
92.277, 93.625, 2.500, 58.565 False
92.278, 93.542, 2.500, 58.598 False
92.280, 93.459, 2.500, 58.631 False
92.281, 93.375, 2.500, 58.664 False
92.282, 93.292, 2.500, 58.697 False
92.283, 93.209, 2.500, 58.730 False
92.285, 93.125, 2.500, 58.763 False
92.286, 93.042, 2.500, 58.796 False
92.287, 92.959, 2.500, 58.829 False
92.288, 92.875, 2.500, 58.862 False
92.289, 92.792, 2.500, 58.895 False
92.291, 92.709, 2.500, 58.928 False
92.292, 92.626, 2.500, 58.961 False
92.293, 92.542, 2.500, 58.994 False
92.294, 92.459, 2.500, 59.027 False
92.295, 92.376, 2.500, 59.060 False
92.296, 92.292, 2.500, 59.093 False
92.297, 92.209, 2.500, 59.126 False
92.298, 92.126, 2.500, 59.159 False
92.299, 92.042, 2.500, 59.192 False
92.301, 91.959, 2.500, 59.225 False
92.301, 91.876, 2.499, 59.258 False
92.301, 91.792, 2.500, 59.291 False
92.302, 91.709, 2.500, 59.324 False
92.303, 91.626, 2.500, 59.357 False
92.304, 91.542, 2.500, 59.390 False
92.304, 91.459, 2.499, 59.423 False
92.305, 91.376, 2.499, 59.456 False
92.306, 91.292, 2.500, 59.489 False
92.306, 91.209, 2.500, 59.522 False
92.307, 91.126, 2.500, 59.555 False
92.308, 91.042, 2.500, 59.588 False
92.309, 90.959, 2.500, 59.621 False
92.310, 90.876, 2.500, 59.654 False
92.311, 90.792, 2.500, 59.687 False
92.312, 90.709, 2.500, 59.720 False
92.312, 90.626, 2.500, 59.753 False
92.313, 90.542, 2.500, 59.786 False
92.314, 90.459, 2.500, 59.819 False
92.315, 90.376, 2.500, 59.852 False
92.315, 90.292, 2.499, 59.885 False
92.315, 90.209, 2.500, 59.918 False
92.316, 90.126, 2.500, 59.951 False
92.317, 90.042, 2.500, 59.984 False
92.317, 89.959, 2.500, 60.017 False
92.318, 89.876, 2.500, 60.050 False
92.319, 89.792, 2.500, 60.083 False
92.319, 89.709, 2.500, 60.116 False
92.320, 89.626, 2.500, 60.149 False
92.321, 89.542, 2.500, 60.182 False
92.321, 89.459, 2.500, 60.215 False
92.322, 89.376, 2.500, 60.248 False
92.322, 89.292, 2.500, 60.281 False
92.323, 89.209, 2.500, 60.314 False
92.323, 89.126, 2.500, 60.347 False
92.324, 89.042, 2.500, 60.380 False
92.323, 88.959, 2.498, 60.413 False
92.323, 88.876, 2.499, 60.446 False
92.323, 88.792, 2.500, 60.479 False
92.323, 88.709, 2.500, 60.512 False
